,id,subject,question,choices,answer
651,397,us_history,The Antifederalists were unwilling to approve the Constitution primarily because,"['it did not include a Bill of Rights ', 'it did not give the central government enough authority over the states ', 'it made no provision for a judicial branch of government ', 'it referred to the chief executive of the nation as the ""president of the United States"" ', 'it was largely the work of Southern delegates']",it did not include a Bill of Rights 
652,398,us_history,The completion of the transcontinental railroad in 1869 had all the following effects EXCEPT:,"['increase in westward migration ', 'growth in the number of Western towns and cities ', 'rise in the national employment rate ', 'growth in the steel industry ', 'rise in automobile ownership and production']",rise in automobile ownership and production
653,399,us_history,"Newspaper illustrator-""Everything is quiet. There is no trouble here. There will be no war. I wish to return."" Editor-""Please remain. You furnish the pictures and I'll furnish the war."" The above exchange of telegrams most likely refers to","['the Mexican-American War ', 'the First Seminole War ', 'the French and Indian War ', 'the Spanish-American War ', 'the Civil War']",the Spanish-American War 
654,400,us_history,"Before the United States gained sovereignty over the Panama Canal, it had been the project of","['a French company led by Ferdinand de Lesseps ', 'a Spaniard named Vasco da Gama ', 'a collective South American venture led by Simon Bolivar ', 'the Dutch West India Company ', 'the British Empire']",a French company led by Ferdinand de Lesseps 
655,401,us_history,Puritan authorities banished Roger Williams from the Massachusetts Bay Colony primarily because he,"['believed in independence from the British king ', 'taught his congregation to sing and dance ', 'believed in strict separation of church and state ', 'wanted to be the leader of the Puritans ', 'preached against peace with the Native Americans']",believed in strict separation of church and state 
656,402,us_history,Which of the following Founding Fathers was never elected president of the United States?,"['Thomas Jefferson ', 'James Madison ', 'John Adams ', 'Elbridge Gerry ', 'James Monroe']",Elbridge Gerry 
657,403,us_history,Confederate leaders hoped for a military alliance with Great Britain and France primarily because,"['European nations did not disapprove of slavery ', 'Britain and France bought the bulk of the Southern cotton crop ', ""the Confederate industrial base was much smaller than the Union's "", 'the federal navy had remained loyal to the Union government ', 'the Civil War was fought largely in Confederate territory']",the Confederate industrial base was much smaller than the Union's 
658,404,us_history,Which of the following women was an outspoken critic of the Equal Rights Amendment?,"['Bella Abzug ', 'Phyllis Schlafly ', 'Shirley Chisholm ', 'Betty Friedan ', 'Jane Fonda']",Phyllis Schlafly 
659,405,us_history,The Comstock Lode was discovered in 1857 in which of the following present-day states?,"['Alaska ', 'Texas ', 'New Mexico ', 'Nevada ', 'California']",Nevada 
660,406,us_history,Rosie the Riveter became famous in the 1940s as which of the following?,"['A singing star on the radio ', 'An antiwar film heroine ', 'A weekly comic radio program ', 'A symbol of the importance of female workers to the war effort ', 'A nickname given to President Franklin D. Roosevelt']",A symbol of the importance of female workers to the war effort 
661,407,us_history,"Which of the following statements best defines the economic term ""depression""?","['A sharp drop in business activity along with rising unemployment ', 'A large influx of foreign capital ', 'An unpredicted increase in exports with a decline in imports ', 'A lowering of interest rates ', 'The laws of supply and demand']",A sharp drop in business activity along with rising unemployment 
662,408,us_history,Francis Cabot Lowell's development of the power loom in Massachusetts in the early 1800s gave rise to which of the following?,"['Automation ', 'Socialism ', 'Assembly-line manufacturing ', 'The factory system ', 'Labor strikes']",The factory system 
663,409,us_history,New York Governor Alfred Smith's 1928 campaign for the presidency marked the first time that,"['a New Yorker was ever on the ballot ', 'the Democrats nominated the governor of a large state ', 'a Catholic ran for president ', 'a career politician was nominated to national office ', 'the Democratic Convention reached a decision on the first ballot']",a Catholic ran for president 
664,410,us_history,George Rogers Clark made which of the following contributions to the Revolutionary War in the North west Territory?,"['He captured the traitor Benedict Arnold. ', 'He led the army that defeated the French. ', 'He captured Forts Ticonderoga and Crown Point. ', 'He captured Forts Kaskaskia, Cahokia, and Vincennes. ', 'He defeated Lord Nelson on Lake Erie.']","He captured Forts Kaskaskia, Cahokia, and Vincennes. "
665,411,us_history,Southern farmers who could not afford slaves sup ported the institution of slavery primarily because,"['slaves allowed poor white farmers to prosper ', 'slavery gave poor whites status and a stake in society ', 'slaves needed overseers and Southern whites knew the job was well paid ', 'slaveowners lent slaves in slow times to poor farmers to help work their land ', 'farmers knew that competition would help the Southern economy in the long run']",slavery gave poor whites status and a stake in society 
666,412,us_history,The Potsdam Conference was convened in July 1945 so that,"['Allied leaders could decide how to handle postwar Germany ', 'Allied leaders could determine how to handle the occupation of Japan ', 'the Soviet Union and the United States could decide how to divide China ', 'plans could be made for the Soviet Union to invade Japan ', 'Japan and the United States could draw up a peace agreement']",Allied leaders could decide how to handle postwar Germany 
667,413,us_history,Secretary of State John Hay called for an Open Door Policy toward China in 1899 primarily because,"['Japan threatened to close its ports to the West ', 'Britain and France were pulling out of Asia ', 'The United States feared it would be shut out of trade and investment in China ', 'Russia and France were about to go to war over China ', 'Russia blocked sea access to Manchuria']",The United States feared it would be shut out of trade and investment in China 
668,414,us_history,Article I of the Constitution assigns the vice president the duty of,"['signing legislation when the president is out of Washington ', 'negotiating treaties ', 'representing the United States at social functions ', 'presiding over meetings of the Senate ', 'introducing legislation to Congress']",presiding over meetings of the Senate 
669,415,us_history,Which one of the following women found refuge in Rhode Island after the courts banished her from the Massachusetts Bay Colony in 1638?,"['Susan B. Anthony ', 'Anne Hutchinson ', 'Anne Bradstreet ', 'Carrie Nation ', 'Hester Prynne']",Anne Hutchinson 
670,416,us_history,The Anasazi people constructed dwellings of,"['rock and adobe ', 'sticks and wet sand ', 'straw and mud ', 'mud and brick ', 'wood and stone']",rock and adobe 
